conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1757562914553364895,Wed Feb 14 00:30:27 +0000 2024,25292,Seandainya 02 menang Program makan siang dan susu gratis baru dilaksanakan tahun 2029! Ini yg ngomong TKN mereka lho Jadi selama 2024 sd 2029 rakyat cuma dikasi omong kosong doang? Ayo pendukung 02 pake akal kalian. https://t.co/lUfG3QEksC,1757562914553364895,https://pbs.twimg.com/media/GGQeKA6a4AAlgJc.jpg,,in,,1628,1946,5898,https://x.com/DokterTifa/status/1757562914553364895,1502822366946402304,DokterTifa
1759110191709298876,Sun Feb 18 06:58:47 +0000 2024,3401,Kata Gus Miftah program Food Estate Pak Prabowo mencontoh Nabi Yusuf makan siang gratis mencontoh Nabi Ibrahim dan hilirisasi mencontoh Nabi Muhammad. Mudah-mudahan programnya berhasil semua biar para nabi gak disalahin. Amin. https://t.co/BKa1DT3yab,1759110191709298876,https://pbs.twimg.com/ext_tw_video_thumb/1759110124411744256/pu/img/pXfxPvc7qsT3C8kB.jpg,,in,Depok,844,680,985,https://x.com/Ustadz_Ahong/status/1759110191709298876,2520835687,Ustadz_Ahong
1754731626532384997,Tue Feb 06 04:59:55 +0000 2024,50147,oh jurus baru ya ngegaslight dan judging orang yang gak setuju program makan siang gratis sebagai orang yang gak ngerti kondisi orang susah. tiba-tiba masif gini. kebaca.,1754731626532384997,,,in,📍TNG-BDO,1046,587,12478,https://x.com/chitattooes/status/1754731626532384997,126256066,chitattooes
1849287781593620715,Thu Oct 24 03:12:19 +0000 2024,275,Awas yaa ada HOAX klo program makan siang gratis di sekolah2 motong gaji guru dan dana Bos Nih bu Sri Mulyani menjelaskan klo anggaran program mkan siang gratis itu On TOP alias udah ada anggaran nya ga ambil dr sana sini Keren kn pengaturan keuangan bu menteri @KemenkeuRI https://t.co/80lyWS8Qcs,1849287781593620715,https://pbs.twimg.com/ext_tw_video_thumb/1849287737406607360/pu/img/A8LTwVqoNO2_omKE.jpg,,in,"Osaka-shi Kita-ku, Osaka",3,16,60,https://x.com/xquitavee/status/1849287781593620715,1604408934525464576,xquitavee
1738190944447721825,Fri Dec 22 13:33:09 +0000 2023,7129,PROGRAM MAKAN SIANG GRATIS JUGA DIBUTUHKAN BARCELONA MAS GIBRAN ,1738190944447721825,,,in,,422,711,1287,https://x.com/idextratime/status/1738190944447721825,1222927522033094656,idextratime
1825126954225541160,Sun Aug 18 11:05:49 +0000 2024,4794,Selamat tinggal Anies selamat Tinggal Ahok Warga Jakarta bersiaplah dipimpin oleh BONEKA KIM Plus antek-anteknya OLIGARKI dan pemuja NEPOTISME Yang jelas program makan SIANG GRATIS akan lebih efektif di Jakarta hehehe https://t.co/6EyINkGlVE,1825126954225541160,https://pbs.twimg.com/media/GVQnSSebsAAARF7.jpg,,in,"DKI Jakarta, Indonesia",93,434,844,https://x.com/JhonSitorus_18/status/1825126954225541160,1102461866129776640,JhonSitorus_18
1758674149348876514,Sat Feb 17 02:06:06 +0000 2024,11781,Alhamdulillah di TikTok masih banyak yang dukung rencana pemangkasan subsidi BBM untuk program makan siang gratis. https://t.co/dg6sE7bAyP,1758674149348876514,https://pbs.twimg.com/media/GGgQzh9bgAAJuZo.jpg,,in,"Jakarta Selatan, DKI Jakarta",736,999,1698,https://x.com/ismailfahmi/status/1758674149348876514,34075325,ismailfahmi
1758385418884792561,Fri Feb 16 06:58:47 +0000 2024,15161,Pendukung 01 gausah nyinyirin program makan siang gratis. Itu bahkan lebih mungkin kejadian dibanding rumah DP 0 persen atau 0 rupiah idola kalian.,1758385418884792561,,,in,"Jakarta , Indonesia",696,1355,2310,https://x.com/ramotgun/status/1758385418884792561,57320702,ramotgun
1849363848392016299,Thu Oct 24 08:14:35 +0000 2024,24,Pemerintahan Prabowo Subianto dan Gibran Rakabuming Raka menggaungkan program makan siang dan susu gratis yang disebut membutuhkan dana hingga Rp460 triliun. Simulasi makan siang gratis sudah mulai digelar di sejumlah sekolah di Sukabumi Jakarta Semarang hingga Atambua. https://t.co/j0XZtnMNhJ,1849363848392016299,https://pbs.twimg.com/ext_tw_video_thumb/1849362895555235840/pu/img/XszYK1W9RSrqpkGG.jpg,,in,London - Jakarta,3,3,7,https://x.com/BBCIndonesia/status/1849363848392016299,23772644,BBCIndonesia
1791039530226843927,Thu May 16 09:34:34 +0000 2024,6198,Maksudnya? Program Makan Siang gratis Janji Kampanye 02 Duitnya dari Zakat Infaq Shadaqah Umat Muslim? Lha kok pinter? https://t.co/TGsn6qvSmS,1791039530226843927,https://pbs.twimg.com/media/GNsM9OqaUAA3ZOB.jpg,,in,,157,672,1661,https://x.com/DokterTifa/status/1791039530226843927,1502822366946402304,DokterTifa
